timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558847522166,0,ProcessCpuLoad,,0.0857240216293658,,,true,,0,0,0,0,0,0,0
1558847522167,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847522167,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847522167,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847522167,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847522167,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847523173,0,HeapMemoryUsed,,9.91478624E8,,,true,,0,0,0,0,0,0,0
1558847523173,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847523173,0,ProcessCpuLoad,,0.08055187292696975,,,true,,0,0,0,0,0,0,0
1558847523173,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847523174,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847523174,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847523174,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847523174,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847524179,0,HeapMemoryUsed,,1.1655712E9,,,true,,0,0,0,0,0,0,0
1558847524179,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847524180,0,ProcessCpuLoad,,0.08409582132564841,,,true,,0,0,0,0,0,0,0
1558847524180,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847524180,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847524180,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847524180,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847524181,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847525185,0,HeapMemoryUsed,,1.340029432E9,,,true,,0,0,0,0,0,0,0
1558847525185,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847525185,0,ProcessCpuLoad,,0.09918763259033042,,,true,,0,0,0,0,0,0,0
1558847525186,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847525186,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847525186,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847525186,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847525186,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847526191,0,HeapMemoryUsed,,3.49748288E8,,,true,,0,0,0,0,0,0,0
1558847526192,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847526192,0,ProcessCpuLoad,,0.10084586587523181,,,true,,0,0,0,0,0,0,0
1558847526192,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847526193,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558847526193,0,Scavenge CollectionTime,,18.0,,,true,,0,0,0,0,0,0,0
1558847526193,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847526193,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847527197,0,HeapMemoryUsed,,5.26878088E8,,,true,,0,0,0,0,0,0,0
1558847527197,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847527197,0,ProcessCpuLoad,,0.08140550895558472,,,true,,0,0,0,0,0,0,0
1558847527198,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847527198,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847527198,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847527198,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847527198,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847528204,0,HeapMemoryUsed,,7.00526616E8,,,true,,0,0,0,0,0,0,0
1558847528204,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847528204,0,ProcessCpuLoad,,0.08185774361876957,,,true,,0,0,0,0,0,0,0
1558847528205,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847528205,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847528205,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847528205,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847528205,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847529211,0,HeapMemoryUsed,,8.77344384E8,,,true,,0,0,0,0,0,0,0
1558847529211,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847529212,0,ProcessCpuLoad,,0.09779849405007784,,,true,,0,0,0,0,0,0,0
1558847529212,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847529212,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847529212,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847529212,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847529213,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847530218,0,HeapMemoryUsed,,1.049007328E9,,,true,,0,0,0,0,0,0,0
1558847530218,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847530219,0,ProcessCpuLoad,,0.08493210901873803,,,true,,0,0,0,0,0,0,0
1558847530219,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847530219,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847530219,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847530219,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847530219,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847531224,0,HeapMemoryUsed,,1.221855896E9,,,true,,0,0,0,0,0,0,0
1558847531224,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847531225,0,ProcessCpuLoad,,0.08359121124251591,,,true,,0,0,0,0,0,0,0
1558847531225,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847531225,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847531225,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847531225,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847531225,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847532229,0,HeapMemoryUsed,,1.396471832E9,,,true,,0,0,0,0,0,0,0
1558847532230,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847532230,0,ProcessCpuLoad,,0.09034399850387857,,,true,,0,0,0,0,0,0,0
1558847532230,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847532230,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847532231,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847532231,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847532231,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847533233,0,HeapMemoryUsed,,4.10361288E8,,,true,,0,0,0,0,0,0,0
1558847533233,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847533233,0,ProcessCpuLoad,,0.12098016819855323,,,true,,0,0,0,0,0,0,0
1558847533233,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847533234,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558847533234,0,Scavenge CollectionTime,,36.0,,,true,,0,0,0,0,0,0,0
1558847533234,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847533234,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847534239,0,HeapMemoryUsed,,5.87858264E8,,,true,,0,0,0,0,0,0,0
1558847534240,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847534240,0,ProcessCpuLoad,,0.09053778240940348,,,true,,0,0,0,0,0,0,0
1558847534240,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847534240,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847534240,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847534241,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847534241,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847535245,0,HeapMemoryUsed,,7.65172576E8,,,true,,0,0,0,0,0,0,0
1558847535245,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847535245,0,ProcessCpuLoad,,0.08817269641477214,,,true,,0,0,0,0,0,0,0
1558847535246,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847535246,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847535246,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847535246,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847535246,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847536251,0,HeapMemoryUsed,,9.38380304E8,,,true,,0,0,0,0,0,0,0
1558847536251,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847536252,0,ProcessCpuLoad,,0.08326156401293289,,,true,,0,0,0,0,0,0,0
1558847536252,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847536252,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847536252,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847536253,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847536253,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847537257,0,HeapMemoryUsed,,1.114015624E9,,,true,,0,0,0,0,0,0,0
1558847537258,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847537258,0,ProcessCpuLoad,,0.09534500263758927,,,true,,0,0,0,0,0,0,0
1558847537258,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847537258,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847537259,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847537259,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847537259,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847538263,0,HeapMemoryUsed,,1.286634744E9,,,true,,0,0,0,0,0,0,0
1558847538264,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847538264,0,ProcessCpuLoad,,0.08803383776680083,,,true,,0,0,0,0,0,0,0
1558847538264,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847538264,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847538265,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847538265,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847538265,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847539270,0,HeapMemoryUsed,,1.45984952E9,,,true,,0,0,0,0,0,0,0
1558847539271,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847539271,0,ProcessCpuLoad,,0.08341233015889411,,,true,,0,0,0,0,0,0,0
1558847539271,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847539271,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847539271,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847539272,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847539272,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847540276,0,HeapMemoryUsed,,5.37123304E8,,,true,,0,0,0,0,0,0,0
1558847540276,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847540277,0,ProcessCpuLoad,,0.10492620157382279,,,true,,0,0,0,0,0,0,0
1558847540277,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847540277,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558847540277,0,Scavenge CollectionTime,,39.0,,,true,,0,0,0,0,0,0,0
1558847540277,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847540278,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847541283,0,HeapMemoryUsed,,7.12325896E8,,,true,,0,0,0,0,0,0,0
1558847541283,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847541284,0,ProcessCpuLoad,,0.11166637207949087,,,true,,0,0,0,0,0,0,0
1558847541284,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847541284,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847541284,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847541284,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847541285,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847542289,0,HeapMemoryUsed,,8.85633376E8,,,true,,0,0,0,0,0,0,0
1558847542289,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847542289,0,ProcessCpuLoad,,0.08538826407326751,,,true,,0,0,0,0,0,0,0
1558847542289,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847542290,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847542290,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847542290,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847542290,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847543294,0,HeapMemoryUsed,,1.056920488E9,,,true,,0,0,0,0,0,0,0
1558847543295,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558847543295,0,ProcessCpuLoad,,0.08124619092263932,,,true,,0,0,0,0,0,0,0
1558847543295,0,ThreadCount,,219.0,,,true,,0,0,0,0,0,0,0
1558847543296,0,Scavenge CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558847543296,0,Scavenge CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558847543296,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
