timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558849530772,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849530773,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849531823,0,HeapMemoryUsed,,2.3682076E8,,,true,,0,0,0,0,0,0,0
1558849531824,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849531825,0,ProcessCpuLoad,,0.5030241399983305,,,true,,0,0,0,0,0,0,0
1558849531826,0,ThreadCount,,110.0,,,true,,0,0,0,0,0,0,0
1558849531826,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849531827,0,Scavenge CollectionTime,,13.0,,,true,,0,0,0,0,0,0,0
1558849531827,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849531828,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849532831,0,HeapMemoryUsed,,4.28030888E8,,,true,,0,0,0,0,0,0,0
1558849532832,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849532832,0,ProcessCpuLoad,,0.5225311836643151,,,true,,0,0,0,0,0,0,0
1558849532833,0,ThreadCount,,110.0,,,true,,0,0,0,0,0,0,0
1558849532833,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849532834,0,Scavenge CollectionTime,,3.0,,,true,,0,0,0,0,0,0,0
1558849532834,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849532834,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849533839,0,HeapMemoryUsed,,5.18130616E8,,,true,,0,0,0,0,0,0,0
1558849533841,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
